gene_symbol,chr,start,end,strand,biotype,gene_id
SLC66A2P1,7,88610241,88610669,-1,processed_pseudogene,ENSG00000231763
SAPCD2P4,7,63113635,63114805,-1,processed_pseudogene,ENSG00000234312
,7,51773836,51781162,1,lncRNA,ENSG00000286987
,7,53559214,53574555,-1,lncRNA,ENSG00000228627
,7,50843578,50843732,-1,processed_pseudogene,ENSG00000228085
RPL7P30,7,84528122,84528830,-1,processed_pseudogene,ENSG00000227982
,7,66480394,66490108,-1,transcribed_unprocessed_pseudogene,ENSG00000244510
CICP8,7,56362458,56365270,1,processed_pseudogene,ENSG00000225371
RAC1P9,7,53779783,53780263,1,processed_pseudogene,ENSG00000271306
SOCS5P1,7,86216785,86217733,-1,processed_pseudogene,ENSG00000236610
,7,57650381,57651119,-1,unprocessed_pseudogene,ENSG00000230796
,7,46302120,46343621,1,lncRNA,ENSG00000237760
HMGB3P21,7,97135015,97135561,-1,processed_pseudogene,ENSG00000224551
DDX43P3,7,81610884,81611326,-1,processed_pseudogene,ENSG00000230196
EEF1A1P28,7,88639014,88640416,1,processed_pseudogene,ENSG00000237709
,7,88455309,88456191,1,processed_pseudogene,ENSG00000270812
,7,57485166,57485895,1,processed_pseudogene,ENSG00000270957
,7,95350164,95351229,1,processed_pseudogene,ENSG00000228751
,7,56322804,56323601,1,unprocessed_pseudogene,ENSG00000203462
TEX47,7,88794106,88795737,-1,protein_coding,ENSG00000164645
,7,68640798,68641584,1,processed_pseudogene,ENSG00000228429
,7,63057453,63060084,1,unprocessed_pseudogene,ENSG00000233454
RPL7AP40,7,97200708,97201483,-1,processed_pseudogene,ENSG00000224475
,7,97928082,97928300,-1,transcribed_unprocessed_pseudogene,ENSG00000284627
LINC00997,7,32760279,32762924,1,lncRNA,ENSG00000281332
SNRPCP9,7,97885868,97886074,1,processed_pseudogene,ENSG00000231812
,7,46673785,46759851,-1,lncRNA,ENSG00000233539
ARAFP3,7,63342711,63343200,1,processed_pseudogene,ENSG00000227298
,7,52493152,52503434,1,lncRNA,ENSG00000286908
,7,57650521,57650854,1,unprocessed_pseudogene,ENSG00000237639
,7,57819819,57820627,1,unprocessed_pseudogene,ENSG00000224653
HAUS6P3,7,53862233,53863339,1,processed_pseudogene,ENSG00000235454
,7,53787167,53787298,1,processed_pseudogene,ENSG00000232418
,7,43274159,43274582,1,processed_pseudogene,ENSG00000213717
,7,56380976,56381312,1,processed_pseudogene,ENSG00000224370
VPS51P2,7,97938439,97938794,-1,processed_pseudogene,ENSG00000232097
AP1S2P1,7,97437518,97437896,1,processed_pseudogene,ENSG00000226046
,7,88512029,88513187,-1,processed_pseudogene,ENSG00000235639
RPL21P74,7,96283357,96283804,1,processed_pseudogene,ENSG00000237551
VSTM2A-OT1,7,54556970,54571726,1,lncRNA,ENSG00000224223
HINT1P2,7,95018163,95018397,-1,processed_pseudogene,ENSG00000271159
DYNLL1P7,7,85381118,85381375,-1,processed_pseudogene,ENSG00000230614
,7,102153355,102154463,-1,lncRNA,ENSG00000261535
,7,111411319,111411883,1,processed_pseudogene,ENSG00000227948
,7,57820032,57820410,-1,unprocessed_pseudogene,ENSG00000223836
,7,46890625,47049678,-1,lncRNA,ENSG00000232072
RPS3AP29,7,97898347,97899115,-1,processed_pseudogene,ENSG00000237818
,7,63345840,63346732,1,processed_pseudogene,ENSG00000232165
,7,117998858,118004045,-1,lncRNA,ENSG00000234826
,7,95018407,95018554,1,processed_pseudogene,ENSG00000231153
,7,32788334,32788442,1,unprocessed_pseudogene,ENSG00000250756
,7,116237929,116327896,-1,lncRNA,ENSG00000243243
,7,109660094,109660802,1,processed_pseudogene,ENSG00000230192
,7,110215891,110216380,1,unprocessed_pseudogene,ENSG00000278424
LUARIS,7,43508728,43522542,-1,lncRNA,ENSG00000231638
,7,96306810,96306874,1,processed_pseudogene,ENSG00000275834
,7,118511942,118513830,1,lncRNA,ENSG00000287827
,7,127359785,127364759,-1,TEC,ENSG00000280347
LINC01393,7,115030564,115126314,1,lncRNA,ENSG00000225535
,7,44958999,44960909,-1,lncRNA,ENSG00000260997
RPS3AP25,7,94695027,94695819,-1,processed_pseudogene,ENSG00000232385
,7,66485095,66486532,-1,transcribed_unprocessed_pseudogene,ENSG00000244657
,7,97870167,97870289,1,processed_pseudogene,ENSG00000226744
,7,57822201,57822942,1,unprocessed_pseudogene,ENSG00000237236
GTF3AP6,7,118880103,118881288,-1,processed_pseudogene,ENSG00000229982
,7,8938787,8939369,1,processed_pseudogene,ENSG00000236748
,7,109763574,109764357,1,processed_pseudogene,ENSG00000271368
LINC03012,7,127476883,127485804,1,lncRNA,ENSG00000226770
ATP5PBP2,7,94738652,94739411,1,processed_pseudogene,ENSG00000214342
SGO1P2,7,52891837,52897807,-1,processed_pseudogene,ENSG00000234304
ZNF716,7,57450177,57473559,1,protein_coding,ENSG00000182111
,7,80972516,80974724,-1,TEC,ENSG00000279326
,7,111394875,111395043,1,processed_pseudogene,ENSG00000243621
EIF3IP1,7,109959218,109960184,-1,processed_pseudogene,ENSG00000237064
SNX2P2,7,31941261,31941583,1,processed_pseudogene,ENSG00000236460
RPS10P14,7,37375522,37376023,1,processed_pseudogene,ENSG00000213744
RSL24D1P3,7,65335174,65335668,-1,processed_pseudogene,ENSG00000231556
MTND1P3,7,141803701,141804652,-1,processed_pseudogene,ENSG00000239648
RPL13AP16,7,105819492,105820101,1,processed_pseudogene,ENSG00000226624
EIF3IP2,7,118950386,118951259,-1,processed_pseudogene,ENSG00000230520
GRPEL2P3,7,94782886,94783525,1,processed_pseudogene,ENSG00000230682
,7,131493964,131497694,-1,lncRNA,ENSG00000273489
,7,110590082,110592204,1,lncRNA,ENSG00000287186
DOCK4-AS1,7,111808516,111821773,1,lncRNA,ENSG00000225572
ASS1P11,7,21220213,21221428,-1,processed_pseudogene,ENSG00000225308
LINC02903,7,108883975,108884587,-1,lncRNA,ENSG00000205174
MYL6P4,7,141811805,141812257,1,processed_pseudogene,ENSG00000240677
RPL3P8,7,109998434,109999624,-1,processed_pseudogene,ENSG00000232199
RAC1P6,7,115136475,115137220,-1,processed_pseudogene,ENSG00000226962
COX6A1P6,7,123932132,123932459,1,processed_pseudogene,ENSG00000225583
,7,105530209,105530671,1,processed_pseudogene,ENSG00000223886
,7,120746738,120752514,-1,lncRNA,ENSG00000231295
FMC1-LUC7L2,7,139341360,139422599,1,protein_coding,ENSG00000269955
,7,140435316,140435787,-1,processed_pseudogene,ENSG00000103200
,7,81191398,81192009,1,processed_pseudogene,ENSG00000226671
,7,119178177,119179149,-1,processed_pseudogene,ENSG00000270516
RPL7AP42,7,111971222,111971988,-1,processed_pseudogene,ENSG00000234358
,7,127857852,127858488,-1,processed_pseudogene,ENSG00000240579
PRELID3BP10,7,127295620,127296203,1,processed_pseudogene,ENSG00000236105
,7,113415689,113416322,1,processed_pseudogene,ENSG00000270997
,7,65617082,65619153,1,unprocessed_pseudogene,ENSG00000230386
MTCO3P41,7,67628022,67628349,1,unprocessed_pseudogene,ENSG00000237466
,7,138046654,138047897,1,processed_pseudogene,ENSG00000231923
,7,127349833,127350293,-1,TEC,ENSG00000279265
,7,81335106,81335183,1,processed_pseudogene,ENSG00000223514
,7,113451072,113451402,1,TEC,ENSG00000278894
,7,67691058,67697029,-1,lncRNA,ENSG00000233423
,7,110724159,110725825,-1,lncRNA,ENSG00000228540
ERHP1,7,139534240,139534549,1,processed_pseudogene,ENSG00000254270
,7,127350128,127351523,1,lncRNA,ENSG00000224138
RPL31P36,7,131520137,131520503,1,processed_pseudogene,ENSG00000224545
,7,138060056,138060293,1,processed_pseudogene,ENSG00000231931
,7,101960116,101961894,1,lncRNA,ENSG00000272219
PPP1R2P6,7,140292752,140293339,1,processed_pseudogene,ENSG00000241661
,7,116209234,116211511,-1,TEC,ENSG00000279086
,7,68241637,68242267,1,processed_pseudogene,ENSG00000237754
,7,139502453,139503812,1,processed_pseudogene,ENSG00000253183
ZNF619P1,7,46144937,46145688,1,processed_pseudogene,ENSG00000224547
RPL21P76,7,158719730,158720161,1,processed_pseudogene,ENSG00000228030
CCZ1P1,7,97969005,97972254,-1,transcribed_unprocessed_pseudogene,ENSG00000243554
,7,67769629,67770468,-1,processed_pseudogene,ENSG00000223948
SKP1P1,7,66423405,66423893,-1,transcribed_processed_pseudogene,ENSG00000231234
PAICSP6,7,143782667,143784284,1,processed_pseudogene,ENSG00000241136
,7,113075124,113077181,-1,TEC,ENSG00000279288
RCC2P3,7,138122202,138124595,1,processed_pseudogene,ENSG00000233951
,7,81431731,81432796,1,unprocessed_pseudogene,ENSG00000224134
EEF1B2P6,7,131661952,131662624,-1,processed_pseudogene,ENSG00000213261
RPL17P27,7,138688980,138689522,1,processed_pseudogene,ENSG00000243099
MTND4P3,7,68266319,68266859,-1,unprocessed_pseudogene,ENSG00000225959
CAPZA1P5,7,143979121,143980225,-1,processed_pseudogene,ENSG00000270729
,7,143796295,143796720,1,processed_pseudogene,ENSG00000232145
,7,131665507,131665858,1,processed_pseudogene,ENSG00000236238
OR2Q1P,7,143980905,143981820,1,unprocessed_pseudogene,ENSG00000273377
,7,138298088,138298484,-1,processed_pseudogene,ENSG00000213238
UQCRFS1P2,7,138701607,138703062,1,processed_pseudogene,ENSG00000223721
SLC16A1P1,7,143985142,143986651,1,processed_pseudogene,ENSG00000242280
TAS2R3,7,141764097,141765197,1,protein_coding,ENSG00000127362
,7,123994622,124027659,1,lncRNA,ENSG00000241345
EFCAB10-AS1,7,105571083,105573660,1,lncRNA,ENSG00000272604
EEF1A1P10,7,144647186,144648575,-1,processed_pseudogene,ENSG00000243746
PSMC1P3,7,136713871,136715188,1,processed_pseudogene,ENSG00000231244
,7,131702269,131702653,-1,processed_pseudogene,ENSG00000236395
RABGEF1P2,7,66427949,66453634,-1,transcribed_unprocessed_pseudogene,ENSG00000230189
YBX1P2,7,105582258,105583256,-1,processed_pseudogene,ENSG00000231167
BUB3P1,7,108994031,108995029,-1,processed_pseudogene,ENSG00000227968
,7,132086266,132087992,1,processed_pseudogene,ENSG00000229532
TRPC6P8,7,136262558,136263017,-1,processed_pseudogene,ENSG00000236503
TAS2R6P,7,141787815,141788640,1,processed_pseudogene,ENSG00000270923
NDUFB9P2,7,131753746,131754252,-1,processed_pseudogene,ENSG00000236281
PTMAP10,7,138404195,138404523,-1,processed_pseudogene,ENSG00000213237
ZP3P2,7,136485656,136488317,1,processed_pseudogene,ENSG00000226066
,7,141414383,141416390,-1,lncRNA,ENSG00000204990
,7,140282465,140282920,1,processed_pseudogene,ENSG00000270512
TAS2R5,7,141790217,141791367,1,protein_coding,ENSG00000127366
GRPEL1P1,7,66434634,66435154,-1,processed_pseudogene,ENSG00000236928
,7,134684144,134687990,1,lncRNA,ENSG00000224375
,7,145009961,145010993,1,processed_pseudogene,ENSG00000214035
TMEM229A,7,124030921,124033067,-1,protein_coding,ENSG00000234224
HMGN1P18,7,121050927,121051203,1,processed_pseudogene,ENSG00000234927
MTCO1P55,7,141801315,141802059,-1,processed_pseudogene,ENSG00000241926
IMPDH1P3,7,138440690,138442238,1,processed_pseudogene,ENSG00000214815
RPL7P59,7,145039999,145040941,-1,processed_pseudogene,ENSG00000225918
POLR2DP2,7,115503367,115504081,1,processed_pseudogene,ENSG00000244565
,7,141392155,141396517,-1,lncRNA,ENSG00000285841
MTND2P5,7,141802482,141803487,-1,processed_pseudogene,ENSG00000224354
,7,141429711,141431268,-1,lncRNA,ENSG00000261629
EI24P4,7,145005058,145006135,1,processed_pseudogene,ENSG00000236343
,7,115647461,115676329,-1,lncRNA,ENSG00000242072
,7,145269514,145270384,1,processed_pseudogene,ENSG00000226592
,7,131893822,131894074,1,processed_pseudogene,ENSG00000236386
,7,133034607,133035920,-1,processed_pseudogene,ENSG00000283041
RPL21P73,7,138645671,138646448,-1,processed_pseudogene,ENSG00000234658
,7,108900105,108905226,-1,TEC,ENSG00000279043
EIF4EP4,7,81463036,81463613,-1,processed_pseudogene,ENSG00000232968
DPY19L4P2,7,145583197,145584817,1,processed_pseudogene,ENSG00000231839
,7,45534523,45534681,-1,processed_pseudogene,ENSG00000226999
,7,108909453,108952666,1,lncRNA,ENSG00000229603
NDUFB10P2,7,141351977,141352768,1,processed_pseudogene,ENSG00000261624
,7,141173043,141173216,-1,processed_pseudogene,ENSG00000261778
RPS3AP28,7,138490581,138491361,-1,processed_pseudogene,ENSG00000234995
CTB-30L5.1,7,106569876,106598908,-1,lncRNA,ENSG00000267052
,7,159107761,159109216,1,lncRNA,ENSG00000287184
,7,153144313,153144588,-1,processed_pseudogene,ENSG00000224104
PIP5K1P2,7,159231435,159233377,1,unprocessed_pseudogene,ENSG00000229435
Y_RNA,7,4811188,4811289,-1,misc_RNA,ENSG00000206895
MIR4656,7,4788565,4788639,-1,miRNA,ENSG00000264474
U3,7,10222797,10223011,1,snoRNA,ENSG00000212422
Y_RNA,7,7102573,7102681,-1,misc_RNA,ENSG00000201218
RNU6-534P,7,7906519,7906624,1,snRNA,ENSG00000201747
Y_RNA,7,10901978,10902074,1,misc_RNA,ENSG00000201774
RN7SKP228,7,12876684,12876946,1,misc_RNA,ENSG00000222974
Metazoa_SRP,7,17205652,17205928,1,misc_RNA,ENSG00000278569
SNORA63,7,17373201,17373326,-1,snoRNA,ENSG00000199473
RNU1-15P,7,21381363,21381506,1,snRNA,ENSG00000195024
,7,20377331,20377401,1,snoRNA,ENSG00000200753
MIR1183,7,21471058,21471146,1,miRNA,ENSG00000221783
RN7SL542P,7,21215537,21215830,-1,misc_RNA,ENSG00000243633
SNORD65C,7,23396446,23396516,1,snoRNA,ENSG00000212264
MIR550A1,7,30289794,30289890,1,miRNA,ENSG00000207771
MIR550B1,7,30289794,30289890,-1,miRNA,ENSG00000283237
,7,32791814,32791946,1,snoRNA,ENSG00000251999
RNU6-438P,7,34297496,34297598,-1,snRNA,ENSG00000202431
MIR550A2,7,32732981,32733077,1,miRNA,ENSG00000207573
MIR550B2,7,32732981,32733077,-1,miRNA,ENSG00000283461
RN7SL132P,7,34753424,34753719,1,misc_RNA,ENSG00000242653
MIR1200,7,36919357,36919432,-1,miRNA,ENSG00000221325
RNU6-565P,7,37351143,37351242,1,snRNA,ENSG00000222869
,7,37419628,37419767,1,snoRNA,ENSG00000200113
Y_RNA,7,37435115,37435216,1,misc_RNA,ENSG00000201566
MIR3943,7,43150895,43150994,1,miRNA,ENSG00000264069
RNU7-35P,7,43194421,43194482,1,snRNA,ENSG00000252983
RNU6-575P,7,43207762,43207866,-1,snRNA,ENSG00000223258
SNORA5A,7,45104349,45104482,-1,snoRNA,ENSG00000206838
SNORA5C,7,45104906,45105042,-1,snoRNA,ENSG00000201772
SNORA5B,7,45105968,45106099,-1,snoRNA,ENSG00000200656
SNORA9,7,44985378,44985510,-1,snoRNA,ENSG00000277184
RN7SKP218,7,53490148,53490439,-1,misc_RNA,ENSG00000222154
RN7SL292P,7,51716657,51716922,1,misc_RNA,ENSG00000242650
RNU2-29P,7,53776136,53776324,1,snRNA,ENSG00000222355
RNU1-14P,7,53366058,53366209,1,snRNA,ENSG00000199629
SNORA22B,7,56055365,56055502,1,snoRNA,ENSG00000206603
RNU6-1125P,7,54621025,54621131,1,snRNA,ENSG00000200471
RNU6-1052P,7,56402070,56402173,-1,snRNA,ENSG00000223330
RNU6-1335P,7,56340231,56340337,-1,snRNA,ENSG00000202296
,7,52269437,52269569,-1,snoRNA,ENSG00000253028
RNU6-417P,7,63011463,63011569,-1,snRNA,ENSG00000207443
,7,63175940,63176019,-1,snoRNA,ENSG00000199231
SNORA22,7,65755526,65755659,1,snoRNA,ENSG00000206634
SNORA15B-2,7,65760052,65760186,1,snoRNA,ENSG00000206785
RNU6-912P,7,65814672,65814775,1,snRNA,ENSG00000200670
RNA5SP231,7,68723911,68724048,-1,rRNA_pseudogene,ENSG00000222428
RNU6-973P,7,65859660,65859766,-1,snRNA,ENSG00000201560
RNU6-313P,7,66344303,66344414,1,snRNA,ENSG00000252126
RNA5SP234,7,79654109,79654227,1,rRNA_pseudogene,ENSG00000200786
RNU6-849P,7,79912104,79912208,-1,snRNA,ENSG00000206818
Y_RNA,7,87218611,87218712,-1,misc_RNA,ENSG00000200397
,7,87184849,87185020,1,misc_RNA,ENSG00000278236
RNU6-10P,7,92701708,92701814,-1,snRNA,ENSG00000206763
RN7SKP129,7,94801514,94801812,1,misc_RNA,ENSG00000222220
RNU4-16P,7,95098227,95098367,1,snRNA,ENSG00000201607
RNU6-956P,7,94712409,94712511,1,snRNA,ENSG00000239030
RN7SKP104,7,97598933,97599260,-1,misc_RNA,ENSG00000199475
MIR5692A1,7,97963658,97963726,1,miRNA,ENSG00000266318
MIR5692C2,7,97964405,97964481,-1,miRNA,ENSG00000266668
RNU6-532P,7,96330638,96330744,1,snRNA,ENSG00000207045
RNU6-364P,7,96341140,96341246,1,snRNA,ENSG00000207115
RN7SL478P,7,97998325,97998622,1,misc_RNA,ENSG00000277946
RNU7-188P,7,96377857,96377920,1,snRNA,ENSG00000252872
,7,96965302,96965481,1,misc_RNA,ENSG00000274409
MIR591,7,96219662,96219756,-1,miRNA,ENSG00000208025
,7,96965489,96965695,1,misc_RNA,ENSG00000277124
,7,97013925,97014066,-1,misc_RNA,ENSG00000274709
,7,88449092,88449231,-1,snoRNA,ENSG00000207094
RN7SL252P,7,96940068,96940364,-1,misc_RNA,ENSG00000244318
,7,102194076,102194164,-1,snoRNA,ENSG00000252824
RNA5SP236,7,106781600,106781715,-1,rRNA_pseudogene,ENSG00000251978
Y_RNA,7,115833273,115833373,-1,misc_RNA,ENSG00000199224
SNORA25B,7,115581315,115581442,-1,snoRNA,ENSG00000202377
RNU6-581P,7,120672871,120672975,1,snRNA,ENSG00000252023
RN7SKP277,7,121736443,121736725,1,misc_RNA,ENSG00000252704
RNA5SP241,7,121083700,121083813,-1,rRNA_pseudogene,ENSG00000212628
MIR4653,7,101159473,101159555,1,miRNA,ENSG00000264425
RNA5SP237,7,111953653,111953765,-1,rRNA_pseudogene,ENSG00000222346
Metazoa_SRP,7,116320751,116321031,1,misc_RNA,ENSG00000213167
RNU1-29P,7,120005976,120006101,-1,snRNA,ENSG00000271739
RNA5SP240,7,120981426,120981553,-1,rRNA_pseudogene,ENSG00000202225
MIR3654,7,133034860,133034915,-1,miRNA,ENSG00000284135
,7,138187998,138188129,-1,snoRNA,ENSG00000201465
Y_RNA,7,138175045,138175136,1,misc_RNA,ENSG00000252820
RNU6-797P,7,140209563,140209671,-1,snRNA,ENSG00000199971
RN7SKP223,7,138091254,138091315,1,misc_RNA,ENSG00000222514
MIR4468,7,138123758,138123821,1,miRNA,ENSG00000284028
Y_RNA,7,136129980,136130081,-1,misc_RNA,ENSG00000206705
RNU6-911P,7,139448740,139448843,1,snRNA,ENSG00000252332
Y_RNA,7,115207894,115207996,-1,misc_RNA,ENSG00000199764
RNU1-58P,7,140241870,140242032,1,snRNA,ENSG00000199283
RNU4-74P,7,141052249,141052409,1,snRNA,ENSG00000223212
RNA5SP247,7,140370441,140370545,1,rRNA_pseudogene,ENSG00000223113
RNA5SP248,7,140386781,140386907,-1,rRNA_pseudogene,ENSG00000202472
,7,138625060,138625179,-1,snoRNA,ENSG00000252188
Y_RNA,7,140094697,140094792,-1,misc_RNA,ENSG00000251728
RNU6-267P,7,143754628,143754730,-1,snRNA,ENSG00000252523
RN7SKP174,7,144849755,144850084,-1,misc_RNA,ENSG00000200673
,7,40107288,40107454,1,unprocessed_pseudogene,ENSG00000273444
,7,40115685,40115943,1,processed_pseudogene,ENSG00000270577
Y_RNA,7,40128121,40128232,-1,misc_RNA,ENSG00000199273
THUMPD3P1,7,40151613,40154151,1,unprocessed_pseudogene,ENSG00000248711
SUGCT-AS1,7,40538127,40546928,-1,lncRNA,ENSG00000203446
,7,40775558,40785217,1,lncRNA,ENSG00000227658
,7,107192559,107193300,-1,lncRNA,ENSG00000272072
,7,107450083,107450362,1,processed_pseudogene,ENSG00000228341
RPL36P13,7,114297114,114297429,-1,processed_pseudogene,ENSG00000236580
,7,114414244,114419875,-1,lncRNA,ENSG00000224595
,7,114560961,114561517,1,lncRNA,ENSG00000282859
RNA5SP238,7,114613787,114613906,-1,rRNA_pseudogene,ENSG00000202334
MIR3666,7,114653345,114653455,1,miRNA,ENSG00000272230
BLACE,7,155356985,155367934,-1,lncRNA,ENSG00000204960
,7,155399922,155401782,1,lncRNA,ENSG00000260426
,7,155510283,155518623,1,lncRNA,ENSG00000227365
RWDD4P2,7,39854494,39855056,-1,processed_pseudogene,ENSG00000175741
RN7SL496P,7,39888375,39888664,1,misc_RNA,ENSG00000242855
LINC01450,7,40964667,40979939,-1,lncRNA,ENSG00000232458
TAS2R38,7,141972631,141973773,-1,protein_coding,ENSG00000257138
RNU6-102P,7,124647719,124647822,1,snRNA,ENSG00000207214
,7,124742312,124745017,-1,TEC,ENSG00000279419
LINC03043,7,124777292,124790689,-1,lncRNA,ENSG00000275356
FDPSP7,7,76968197,76969250,-1,processed_pseudogene,ENSG00000231087
Y_RNA,7,77013583,77013684,1,misc_RNA,ENSG00000201885
Y_RNA,7,77041647,77041748,1,misc_RNA,ENSG00000201959
,7,77071751,77072237,-1,processed_pseudogene,ENSG00000225726
DTX2P1,7,76978617,77004308,1,transcribed_unprocessed_pseudogene,ENSG00000186704
UPK3BP1,7,77004662,77005774,1,transcribed_unprocessed_pseudogene,ENSG00000242435
PMS2P11,7,77011551,77015853,1,transcribed_unprocessed_pseudogene,ENSG00000241350
PMS2P9,7,77039944,77043776,1,transcribed_unprocessed_pseudogene,ENSG00000233448
RBAK-RBAKDN,7,4983718,5073221,1,protein_coding,ENSG00000272968
,7,5009164,5009328,-1,processed_pseudogene,ENSG00000270822
,7,4976370,4989177,1,transcribed_unprocessed_pseudogene,ENSG00000288620
,7,4993620,4997265,1,transcribed_unprocessed_pseudogene,ENSG00000288633
MIR25,7,100093560,100093643,-1,miRNA,ENSG00000207547
MIR93,7,100093768,100093847,-1,miRNA,ENSG00000207757
MIR106B,7,100093993,100094074,-1,miRNA,ENSG00000208036
RPL7P60,7,100139629,100140682,-1,processed_pseudogene,ENSG00000214142
MIR4658,7,100156605,100156669,-1,miRNA,ENSG00000284518
Y_RNA,7,100330777,100330877,-1,misc_RNA,ENSG00000201913
PVRIG2P,7,100352360,100353692,1,transcribed_unprocessed_pseudogene,ENSG00000235333
MIR6840,7,100356651,100356721,1,miRNA,ENSG00000284012
,7,100388809,100398366,-1,lncRNA,ENSG00000287631
RNU6-393P,7,98794718,98794824,-1,snRNA,ENSG00000207204
MIR3609,7,98881650,98881729,1,miRNA,ENSG00000266019
,7,98989867,98993778,-1,lncRNA,ENSG00000286305
RNF14P3,7,98998538,98999930,-1,processed_pseudogene,ENSG00000238109
,7,99032894,99032940,1,transcribed_unprocessed_pseudogene,ENSG00000284840
,7,92200014,92206857,-1,lncRNA,ENSG00000243107
Y_RNA,7,92202243,92202334,-1,misc_RNA,ENSG00000200769
