gene_id	gate_type	complexity_score
ENSG00000240739	NULL	-1
ENSG00000282080	INCONSISTENT	1
ENSG00000255964	NULL	-1
ENSG00000255581	INCONSISTENT	1
ENSG00000065970	INCONSISTENT	2
ENSG00000171860	INCONSISTENT	2
ENSG00000089818	NULL	-1
ENSG00000279865	INCONSISTENT	2
ENSG00000284697	INCONSISTENT	2
ENSG00000111729	NULL	-1
ENSG00000196946	NULL	-1
ENSG00000256589	NULL	-1
ENSG00000256101	NULL	-1
ENSG00000277952	NULL	-1
ENSG00000129317	SIMPLE_AND	1
ENSG00000151239	SIMPLE_AND	1
ENSG00000258212	NULL	-1
ENSG00000255920	INCONSISTENT	2
ENSG00000198001	SIMPLE_AND	1
ENSG00000257258	NULL	-1
ENSG00000064763	INCONSISTENT	2
ENSG00000275278	NULL	-1
ENSG00000275476	NULL	-1
ENSG00000257176	NULL	-1
ENSG00000274315	NULL	-1
ENSG00000273680	NULL	-1
ENSG00000087502	SIMPLE_AND	1
ENSG00000257456	NULL	-1
ENSG00000084444	INCONSISTENT	1
ENSG00000257989	REPRESSED	1
ENSG00000258279	NULL	-1
ENSG00000167767	NULL	-1
ENSG00000257137	NULL	-1
ENSG00000257649	NULL	-1
ENSG00000135480	NULL	-1
ENSG00000257671	NULL	-1
ENSG00000170442	REPRESSED	1
ENSG00000284883	NULL	-1
ENSG00000257830	INCONSISTENT	1
ENSG00000285102	NULL	-1
ENSG00000205426	NULL	-1
ENSG00000257829	REPRESSED	1
ENSG00000170523	REPRESSED	1
ENSG00000135443	REPRESSED	1
ENSG00000161849	REPRESSED	1
ENSG00000258253	REPRESSED	1
ENSG00000161850	REPRESSED	1
ENSG00000257500	NULL	-1
ENSG00000257844	NULL	-1
ENSG00000170454	REPRESSED	1
ENSG00000185479	NULL	-1
ENSG00000170465	NULL	-1
ENSG00000205420	REPRESSED	1
ENSG00000186081	NULL	-1
ENSG00000139648	NULL	-1
ENSG00000170484	REPRESSED	1
ENSG00000170486	REPRESSED	1
ENSG00000257495	REPRESSED	1
ENSG00000186049	REPRESSED	1
ENSG00000258120	NULL	-1
ENSG00000155974	BIVALENT	4
ENSG00000198431	SIMPLE_OR	0
ENSG00000258111	NULL	-1
ENSG00000279176	NULL	-1
ENSG00000187950	NULL	-1
ENSG00000110921	SIMPLE_AND	1
ENSG00000121377	NULL	-1
ENSG00000121314	NULL	-1
ENSG00000121381	NULL	-1
ENSG00000256651	NULL	-1
ENSG00000111215	NULL	-1
ENSG00000256682	NULL	-1
ENSG00000212128	NULL	-1
ENSG00000134551	NULL	-1
ENSG00000212125	NULL	-1
ENSG00000263838	NULL	-1
ENSG00000258181	INCONSISTENT	2
ENSG00000257925	INCONSISTENT	1
ENSG00000276454	NULL	-1
ENSG00000258116	NULL	-1
ENSG00000199566	NULL	-1
ENSG00000257924	NULL	-1
ENSG00000264906	NULL	-1
ENSG00000276272	NULL	-1
ENSG00000274569	NULL	-1
ENSG00000111602	SIMPLE_AND	1
ENSG00000170581	SIMPLE_AND	1
ENSG00000067182	SIMPLE_AND	1
ENSG00000029153	BIVALENT	4
ENSG00000245311	NULL	-1
ENSG00000119242	INCONSISTENT	2
ENSG00000270130	NULL	-1
ENSG00000270048	NULL	-1
ENSG00000269997	NULL	-1
ENSG00000269938	NULL	-1
ENSG00000270061	INCONSISTENT	2
ENSG00000270095	INCONSISTENT	2
ENSG00000179195	SIMPLE_AND	1
ENSG00000274874	INCONSISTENT	2
ENSG00000256827	NULL	-1
ENSG00000275389	REPRESSED	1
ENSG00000256596	REPRESSED	1
ENSG00000275967	NULL	-1
ENSG00000255965	NULL	-1
ENSG00000196498	SIMPLE_AND	1
ENSG00000135519	BIVALENT	4
ENSG00000187778	SIMPLE_AND	1
ENSG00000110844	INCONSISTENT	2
ENSG00000257964	NULL	-1
ENSG00000135436	NULL	-1
ENSG00000199237	NULL	-1
ENSG00000258284	NULL	-1
ENSG00000257243	NULL	-1
ENSG00000258104	NULL	-1
ENSG00000161791	SIMPLE_AND	1
ENSG00000257570	INCONSISTENT	2
ENSG00000182196	SIMPLE_AND	1
ENSG00000182326	NULL	-1
ENSG00000249641	INCONSISTENT	1
ENSG00000123364	INCONSISTENT	1
ENSG00000123407	REPRESSED	1
ENSG00000275589	BIVALENT	4
ENSG00000277994	REPRESSED	1
ENSG00000274817	REPRESSED	1
ENSG00000277129	REPRESSED	1
ENSG00000123388	INCONSISTENT	1
ENSG00000251151	INCONSISTENT	1
ENSG00000180818	INCONSISTENT	1
ENSG00000197757	INCONSISTENT	1
ENSG00000207924	INCONSISTENT	1
ENSG00000250133	INCONSISTENT	2
ENSG00000180806	INCONSISTENT	2
ENSG00000250451	INCONSISTENT	2
ENSG00000037965	INCONSISTENT	2
ENSG00000260597	INCONSISTENT	2
ENSG00000207571	NULL	-1
ENSG00000228630	BIVALENT	4
ENSG00000276045	SIMPLE_AND	1
ENSG00000174527	NULL	-1
ENSG00000171840	NULL	-1
ENSG00000238370	INCONSISTENT	1
ENSG00000255825	INCONSISTENT	1
ENSG00000151067	NULL	-1
ENSG00000256150	INCONSISTENT	2
ENSG00000224438	REPRESSED	1
ENSG00000256030	INCONSISTENT	2
ENSG00000004478	SIMPLE_AND	1
ENSG00000258325	INCONSISTENT	2
ENSG00000258092	NULL	-1
ENSG00000111203	SIMPLE_AND	1
ENSG00000053702	NULL	-1
ENSG00000283297	NULL	-1
ENSG00000111206	SIMPLE_AND	1
ENSG00000171792	SIMPLE_AND	1
ENSG00000078246	INCONSISTENT	2
ENSG00000278356	NULL	-1
ENSG00000252996	NULL	-1
ENSG00000197905	SIMPLE_AND	1
ENSG00000250899	NULL	-1
ENSG00000234589	NULL	-1
ENSG00000011105	INCONSISTENT	1
ENSG00000278469	NULL	-1
ENSG00000256197	NULL	-1
ENSG00000275850	REPRESSED	1
ENSG00000227081	NULL	-1
ENSG00000236908	NULL	-1
ENSG00000257048	NULL	-1
ENSG00000111218	NULL	-1
ENSG00000256691	NULL	-1
ENSG00000243507	NULL	-1
ENSG00000280202	NULL	-1
ENSG00000222338	NULL	-1
ENSG00000180881	INCONSISTENT	2
ENSG00000165935	NULL	-1
ENSG00000111305	INCONSISTENT	1
ENSG00000076248	SIMPLE_AND	1
ENSG00000256139	INCONSISTENT	2
ENSG00000284723	REPRESSED	1
ENSG00000111325	SIMPLE_AND	1
ENSG00000283536	NULL	-1
ENSG00000198678	NULL	-1
ENSG00000135114	REPRESSED	1
ENSG00000121318	NULL	-1
ENSG00000177084	SIMPLE_AND	1
ENSG00000189079	SIMPLE_AND	1
ENSG00000278475	NULL	-1
ENSG00000265093	NULL	-1
ENSG00000270429	INCONSISTENT	1
ENSG00000257913	INCONSISTENT	2
ENSG00000139636	SIMPLE_AND	1
ENSG00000258017	INCONSISTENT	2
ENSG00000057294	BIVALENT	5
ENSG00000135506	SIMPLE_AND	1
ENSG00000227525	NULL	-1
ENSG00000256844	NULL	-1
ENSG00000253284	NULL	-1
ENSG00000240993	NULL	-1
ENSG00000243854	NULL	-1
ENSG00000255909	NULL	-1
ENSG00000271462	NULL	-1
ENSG00000200247	INCONSISTENT	1
ENSG00000245205	NULL	-1
ENSG00000240328	NULL	-1
ENSG00000255652	NULL	-1
ENSG00000255794	NULL	-1
ENSG00000278743	INCONSISTENT	2
ENSG00000270175	INCONSISTENT	2
ENSG00000246394	COMPLEX	4
ENSG00000256128	INCONSISTENT	2
ENSG00000256552	NULL	-1
ENSG00000257496	NULL	-1
ENSG00000257501	NULL	-1
ENSG00000223914	NULL	-1
ENSG00000256001	INCONSISTENT	2
ENSG00000256546	SIMPLE_AND	1
ENSG00000225231	REPRESSED	1
ENSG00000245904	INCONSISTENT	2
ENSG00000258137	INCONSISTENT	1
ENSG00000241388	NULL	-1
ENSG00000257815	INCONSISTENT	2
ENSG00000249267	INCONSISTENT	1
ENSG00000275180	INCONSISTENT	2
ENSG00000255399	REPRESSED	1
ENSG00000274659	NULL	-1
ENSG00000273015	INCONSISTENT	2
ENSG00000245017	INCONSISTENT	2
ENSG00000257526	INCONSISTENT	2
ENSG00000256706	INCONSISTENT	1
ENSG00000260329	INCONSISTENT	2
ENSG00000234608	SIMPLE_AND	1
ENSG00000274292	INCONSISTENT	2
ENSG00000257605	INCONSISTENT	1
ENSG00000257698	SIMPLE_AND	1
ENSG00000251301	NULL	-1
ENSG00000256092	INCONSISTENT	2
ENSG00000256862	INCONSISTENT	2
ENSG00000215039	INCONSISTENT	2
ENSG00000256039	NULL	-1
ENSG00000257935	REPRESSED	1
ENSG00000257337	INCONSISTENT	2
ENSG00000257252	INCONSISTENT	2
ENSG00000184293	NULL	-1
ENSG00000255946	NULL	-1
ENSG00000249550	SIMPLE_AND	1
ENSG00000196668	INCONSISTENT	2
ENSG00000257303	INCONSISTENT	2
ENSG00000255760	INCONSISTENT	2
ENSG00000255801	NULL	-1
ENSG00000134297	INCONSISTENT	2
ENSG00000182796	INCONSISTENT	2
ENSG00000255857	INCONSISTENT	2
ENSG00000185847	NULL	-1
ENSG00000256020	INCONSISTENT	1
ENSG00000256262	INCONSISTENT	2
ENSG00000226711	INCONSISTENT	1
ENSG00000257433	INCONSISTENT	2
ENSG00000277283	INCONSISTENT	2
ENSG00000247774	INCONSISTENT	1
ENSG00000257878	NULL	-1
ENSG00000174243	SIMPLE_AND	1
ENSG00000272173	INCONSISTENT	2
ENSG00000257084	INCONSISTENT	2
ENSG00000126749	SIMPLE_AND	1
ENSG00000208892	NULL	-1
ENSG00000257000	NULL	-1
ENSG00000274670	INCONSISTENT	2
ENSG00000279640	NULL	-1
ENSG00000256804	REPRESSED	1
ENSG00000185163	INCONSISTENT	2
ENSG00000184967	SIMPLE_AND	1
ENSG00000276693	NULL	-1
ENSG00000256576	INCONSISTENT	1
ENSG00000256312	INCONSISTENT	1
ENSG00000279480	REPRESSED	1
ENSG00000183495	SIMPLE_AND	1
ENSG00000087470	SIMPLE_AND	1
ENSG00000256835	NULL	-1
ENSG00000255733	REPRESSED	1
ENSG00000244432	NULL	-1
ENSG00000236946	NULL	-1
ENSG00000256708	NULL	-1
ENSG00000111537	NULL	-1
ENSG00000111536	REPRESSED	1
ENSG00000127318	NULL	-1
ENSG00000111554	INCONSISTENT	2
ENSG00000256273	REPRESSED	1
ENSG00000178882	INCONSISTENT	2
ENSG00000273049	INCONSISTENT	1
ENSG00000273046	INCONSISTENT	2
ENSG00000198353	INCONSISTENT	2
ENSG00000172789	NULL	-1
ENSG00000248265	REPRESSED	1
ENSG00000249388	INCONSISTENT	1
ENSG00000250432	REPRESSED	1
ENSG00000202146	NULL	-1
ENSG00000123415	SIMPLE_AND	1
ENSG00000250742	REPRESSED	1
ENSG00000260470	NULL	-1
ENSG00000257534	INCONSISTENT	1
ENSG00000248576	INCONSISTENT	1
ENSG00000231887	SIMPLE_AND	1
ENSG00000275778	INCONSISTENT	2
ENSG00000212127	INCONSISTENT	2
ENSG00000212126	NULL	-1
ENSG00000255837	NULL	-1
ENSG00000212124	NULL	-1
ENSG00000256436	NULL	-1
ENSG00000256019	NULL	-1
ENSG00000226761	NULL	-1
ENSG00000255374	NULL	-1
ENSG00000256400	NULL	-1
ENSG00000256188	NULL	-1
ENSG00000256981	INCONSISTENT	1
ENSG00000256712	INCONSISTENT	2
ENSG00000256537	INCONSISTENT	2
ENSG00000111788	NULL	-1
ENSG00000212440	INCONSISTENT	1
ENSG00000255753	NULL	-1
ENSG00000260423	NULL	-1
ENSG00000279001	INCONSISTENT	1
ENSG00000111012	INCONSISTENT	1
ENSG00000271065	REPRESSED	1
ENSG00000257851	NULL	-1
ENSG00000284730	REPRESSED	1
ENSG00000196876	BIVALENT	4
ENSG00000120645	INCONSISTENT	1
ENSG00000256948	NULL	-1
ENSG00000249695	REPRESSED	1
ENSG00000256694	NULL	-1
ENSG00000256540	NULL	-1
ENSG00000111181	NULL	-1
ENSG00000255671	REPRESSED	1
ENSG00000256577	BIVALENT	4
ENSG00000010379	INCONSISTENT	1
ENSG00000255746	NULL	-1
ENSG00000261799	NULL	-1
ENSG00000073614	SIMPLE_AND	1
ENSG00000120647	INCONSISTENT	2
ENSG00000134532	BIVALENT	4
ENSG00000256473	NULL	-1
ENSG00000216192	NULL	-1
ENSG00000256120	NULL	-1
ENSG00000197503	NULL	-1
ENSG00000256852	NULL	-1
ENSG00000244662	NULL	-1
ENSG00000183395	NULL	-1
ENSG00000281344	NULL	-1
ENSG00000264554	NULL	-1
ENSG00000258142	NULL	-1
ENSG00000283052	NULL	-1
ENSG00000017427	INCONSISTENT	1
ENSG00000257254	NULL	-1
ENSG00000258169	NULL	-1
ENSG00000257564	NULL	-1
ENSG00000257948	NULL	-1
ENSG00000067715	NULL	-1
ENSG00000257191	NULL	-1
ENSG00000257894	NULL	-1
ENSG00000221788	NULL	-1
ENSG00000257604	NULL	-1
ENSG00000257474	NULL	-1
ENSG00000257956	NULL	-1
ENSG00000176915	SIMPLE_AND	1
ENSG00000247077	SIMPLE_AND	1
ENSG00000176654	NULL	-1
ENSG00000205754	NULL	-1
ENSG00000256667	NULL	-1
ENSG00000238105	NULL	-1
ENSG00000257489	INCONSISTENT	2
ENSG00000248593	NULL	-1
ENSG00000272937	NULL	-1
ENSG00000203408	NULL	-1
ENSG00000233606	NULL	-1
ENSG00000255583	NULL	-1
ENSG00000244050	NULL	-1
ENSG00000164845	INCONSISTENT	2
ENSG00000257896	NULL	-1
ENSG00000257542	REPRESSED	1
ENSG00000135477	NULL	-1
ENSG00000274928	NULL	-1
ENSG00000256594	INCONSISTENT	2
ENSG00000185684	NULL	-1
ENSG00000250654	INCONSISTENT	1
ENSG00000256274	NULL	-1
ENSG00000250770	NULL	-1
ENSG00000256069	NULL	-1
ENSG00000256650	NULL	-1
ENSG00000255660	NULL	-1
ENSG00000256283	NULL	-1
ENSG00000243916	NULL	-1
ENSG00000271327	NULL	-1
ENSG00000271259	INCONSISTENT	1
ENSG00000139323	SIMPLE_AND	1
ENSG00000226982	NULL	-1
ENSG00000259075	INCONSISTENT	2
ENSG00000257594	INCONSISTENT	2
ENSG00000270344	INCONSISTENT	2
ENSG00000279939	NULL	-1
ENSG00000258302	NULL	-1
ENSG00000271614	INCONSISTENT	2
ENSG00000252207	NULL	-1
ENSG00000257480	NULL	-1
ENSG00000252823	NULL	-1
ENSG00000258290	NULL	-1
ENSG00000257725	NULL	-1
ENSG00000070961	SIMPLE_AND	1
ENSG00000121361	INCONSISTENT	2
ENSG00000276136	COMPLEX	3
ENSG00000257094	INCONSISTENT	1
ENSG00000257852	NULL	-1
ENSG00000271357	NULL	-1
ENSG00000257530	INCONSISTENT	2
ENSG00000151746	INCONSISTENT	2
ENSG00000277342	INCONSISTENT	2
ENSG00000258134	NULL	-1
ENSG00000274964	NULL	-1
ENSG00000276115	NULL	-1
ENSG00000018236	NULL	-1
ENSG00000274682	NULL	-1
ENSG00000285517	INCONSISTENT	1
ENSG00000110900	REPRESSED	1
ENSG00000226472	NULL	-1
ENSG00000256984	NULL	-1
ENSG00000245614	INCONSISTENT	2
ENSG00000013573	SIMPLE_AND	1
ENSG00000212533	INCONSISTENT	2
ENSG00000270926	NULL	-1
ENSG00000177359	NULL	-1
ENSG00000270766	NULL	-1
ENSG00000243517	REPRESSED	1
ENSG00000270395	REPRESSED	1
ENSG00000275097	NULL	-1
ENSG00000139146	SIMPLE_AND	1
ENSG00000256176	NULL	-1
ENSG00000177340	INCONSISTENT	2
ENSG00000241251	NULL	-1
ENSG00000257813	NULL	-1
ENSG00000271508	NULL	-1
ENSG00000257907	NULL	-1
ENSG00000237248	NULL	-1
ENSG00000212432	NULL	-1
ENSG00000284634	INCONSISTENT	2
ENSG00000214776	NULL	-1
ENSG00000256975	NULL	-1
ENSG00000111796	NULL	-1
ENSG00000135406	INCONSISTENT	1
ENSG00000123352	SIMPLE_AND	1
ENSG00000111450	SIMPLE_AND	1
ENSG00000089163	INCONSISTENT	2
ENSG00000252659	NULL	-1
ENSG00000170890	BIVALENT	4
ENSG00000135097	BIVALENT	4
ENSG00000239881	BIVALENT	4
ENSG00000256695	NULL	-1
ENSG00000111786	SIMPLE_AND	1
ENSG00000248008	INCONSISTENT	2
ENSG00000256298	NULL	-1
ENSG00000256906	NULL	-1
ENSG00000279193	NULL	-1
ENSG00000276122	NULL	-1
ENSG00000250208	NULL	-1
ENSG00000280405	REPRESSED	1
ENSG00000111432	NULL	-1
ENSG00000242963	NULL	-1
ENSG00000259862	NULL	-1
ENSG00000198056	SIMPLE_AND	1
ENSG00000139154	NULL	-1
ENSG00000200885	NULL	-1
ENSG00000052126	INCONSISTENT	2
ENSG00000134533	INCONSISTENT	2
ENSG00000139289	INCONSISTENT	2
ENSG00000177981	SIMPLE_OR	0
ENSG00000274124	INCONSISTENT	1
ENSG00000258051	NULL	-1
ENSG00000257885	NULL	-1
ENSG00000257848	NULL	-1
ENSG00000177875	INCONSISTENT	1
ENSG00000279875	REPRESSED	1
ENSG00000269514	INCONSISTENT	2
ENSG00000258234	NULL	-1
ENSG00000275228	NULL	-1
ENSG00000258273	NULL	-1
ENSG00000167528	INCONSISTENT	2
ENSG00000257735	INCONSISTENT	2
ENSG00000257763	NULL	-1
ENSG00000273765	NULL	-1
ENSG00000258024	NULL	-1
ENSG00000257792	NULL	-1
ENSG00000273434	NULL	-1
ENSG00000226413	NULL	-1
ENSG00000135424	INCONSISTENT	2
ENSG00000258056	INCONSISTENT	2
ENSG00000172640	NULL	-1
ENSG00000187166	NULL	-1
ENSG00000060709	REPRESSED	1
ENSG00000257599	NULL	-1
ENSG00000133687	NULL	-1
ENSG00000242986	NULL	-1
ENSG00000231238	NULL	-1
ENSG00000102699	SIMPLE_AND	1
ENSG00000230641	INCONSISTENT	2
ENSG00000027001	INCONSISTENT	2
ENSG00000233545	NULL	-1
ENSG00000285840	INCONSISTENT	2
ENSG00000269099	INCONSISTENT	1
ENSG00000215604	NULL	-1
ENSG00000283579	NULL	-1
ENSG00000224329	NULL	-1
ENSG00000102781	INCONSISTENT	2
ENSG00000238185	NULL	-1
ENSG00000224511	NULL	-1
ENSG00000278496	NULL	-1
ENSG00000271429	NULL	-1
ENSG00000228036	NULL	-1
ENSG00000280208	NULL	-1
ENSG00000240868	NULL	-1
ENSG00000236444	INCONSISTENT	1
ENSG00000133101	INCONSISTENT	1
ENSG00000132952	INCONSISTENT	2
ENSG00000232117	NULL	-1
ENSG00000183463	NULL	-1
ENSG00000232102	NULL	-1
ENSG00000189403	SIMPLE_AND	1
ENSG00000224405	NULL	-1
ENSG00000274351	NULL	-1
ENSG00000273167	NULL	-1
ENSG00000235097	NULL	-1
ENSG00000218198	NULL	-1
ENSG00000233259	REPRESSED	1
ENSG00000275294	INCONSISTENT	2
ENSG00000179141	REPRESSED	1
ENSG00000102753	SIMPLE_AND	1
ENSG00000276958	INCONSISTENT	1
ENSG00000278477	NULL	-1
ENSG00000230793	NULL	-1
ENSG00000230403	NULL	-1
ENSG00000165475	INCONSISTENT	2
ENSG00000237879	NULL	-1
ENSG00000260388	NULL	-1
ENSG00000277020	COMPLEX	4
ENSG00000223782	INCONSISTENT	1
ENSG00000213411	NULL	-1
ENSG00000180389	NULL	-1
ENSG00000165556	REPRESSED	1
ENSG00000230710	NULL	-1
ENSG00000275202	INCONSISTENT	2
ENSG00000102547	INCONSISTENT	2
ENSG00000280357	NULL	-1
ENSG00000229473	INCONSISTENT	1
ENSG00000270809	NULL	-1
ENSG00000274317	NULL	-1
ENSG00000232786	NULL	-1
ENSG00000279124	NULL	-1
ENSG00000225179	NULL	-1
ENSG00000223724	NULL	-1
ENSG00000235285	NULL	-1
ENSG00000215049	NULL	-1
ENSG00000232643	NULL	-1
ENSG00000120675	NULL	-1
ENSG00000234772	INCONSISTENT	2
ENSG00000132975	NULL	-1
ENSG00000243008	NULL	-1
ENSG00000236758	NULL	-1
ENSG00000271850	NULL	-1
ENSG00000279025	NULL	-1
ENSG00000274316	NULL	-1
ENSG00000271190	NULL	-1
ENSG00000231910	NULL	-1
ENSG00000132970	INCONSISTENT	1
ENSG00000229437	NULL	-1
ENSG00000232986	NULL	-1
ENSG00000237585	NULL	-1
ENSG00000277047	NULL	-1
ENSG00000133110	NULL	-1
ENSG00000151778	NULL	-1
ENSG00000234590	NULL	-1
ENSG00000102531	SIMPLE_AND	1
ENSG00000234213	INCONSISTENT	1
ENSG00000274549	NULL	-1
ENSG00000279499	NULL	-1
ENSG00000276854	NULL	-1
ENSG00000225350	NULL	-1
ENSG00000183722	BIVALENT	4
ENSG00000231894	NULL	-1
ENSG00000232647	NULL	-1
ENSG00000279325	NULL	-1
ENSG00000274090	NULL	-1
ENSG00000234421	NULL	-1
ENSG00000225249	NULL	-1
ENSG00000277040	NULL	-1
ENSG00000227213	NULL	-1
ENSG00000232162	NULL	-1
ENSG00000271901	NULL	-1
ENSG00000234701	NULL	-1
ENSG00000271140	NULL	-1
ENSG00000214263	NULL	-1
ENSG00000285935	NULL	-1
ENSG00000223717	NULL	-1
ENSG00000237092	NULL	-1
ENSG00000227528	NULL	-1
ENSG00000234765	NULL	-1
ENSG00000271287	NULL	-1
ENSG00000023516	COMPLEX	4
ENSG00000139656	NULL	-1
ENSG00000204899	INCONSISTENT	2
ENSG00000276841	NULL	-1
ENSG00000232954	NULL	-1
ENSG00000120685	SIMPLE_AND	1
ENSG00000236433	NULL	-1
ENSG00000235957	NULL	-1
ENSG00000165837	NULL	-1
ENSG00000275226	NULL	-1
ENSG00000136149	NULL	-1
ENSG00000229708	NULL	-1
ENSG00000280431	NULL	-1
ENSG00000083535	INCONSISTENT	2
ENSG00000236972	NULL	-1
ENSG00000136122	INCONSISTENT	2
ENSG00000224853	NULL	-1
ENSG00000150361	NULL	-1
ENSG00000122034	SIMPLE_AND	1
ENSG00000232489	NULL	-1
ENSG00000236354	NULL	-1
ENSG00000227510	NULL	-1
ENSG00000234145	NULL	-1
ENSG00000279511	NULL	-1
ENSG00000228611	NULL	-1
ENSG00000281883	NULL	-1
ENSG00000229824	NULL	-1
ENSG00000233840	NULL	-1
ENSG00000285588	INCONSISTENT	1
ENSG00000214281	NULL	-1
ENSG00000230040	NULL	-1
ENSG00000225221	NULL	-1
ENSG00000232380	INCONSISTENT	1
ENSG00000281778	NULL	-1
ENSG00000228842	NULL	-1
ENSG00000120690	SIMPLE_AND	1
ENSG00000136155	NULL	-1
ENSG00000228869	NULL	-1
ENSG00000273919	NULL	-1
ENSG00000278722	NULL	-1
ENSG00000284809	NULL	-1
ENSG00000230256	NULL	-1
ENSG00000102804	INCONSISTENT	2
ENSG00000227969	NULL	-1
ENSG00000236277	NULL	-1
ENSG00000226683	INCONSISTENT	1
ENSG00000225352	NULL	-1
ENSG00000227952	NULL	-1
ENSG00000279924	NULL	-1
ENSG00000228319	NULL	-1
ENSG00000215357	NULL	-1
ENSG00000237109	NULL	-1
ENSG00000226554	NULL	-1
ENSG00000150893	REPRESSED	1
ENSG00000225427	NULL	-1
ENSG00000214249	NULL	-1
ENSG00000225727	INCONSISTENT	2
ENSG00000204918	NULL	-1
ENSG00000229910	NULL	-1
ENSG00000136111	INCONSISTENT	1
ENSG00000227254	NULL	-1
ENSG00000276208	NULL	-1
ENSG00000232701	NULL	-1
ENSG00000230405	NULL	-1
ENSG00000214335	NULL	-1
ENSG00000228074	NULL	-1
ENSG00000233349	NULL	-1
ENSG00000227151	NULL	-1
ENSG00000270400	NULL	-1
ENSG00000136158	INCONSISTENT	2
ENSG00000234278	NULL	-1
ENSG00000224117	NULL	-1
ENSG00000120686	SIMPLE_AND	1
ENSG00000226537	NULL	-1
ENSG00000228597	NULL	-1
ENSG00000230009	NULL	-1
ENSG00000279754	NULL	-1
ENSG00000231667	NULL	-1
ENSG00000285742	NULL	-1
ENSG00000214178	NULL	-1
ENSG00000102554	REPRESSED	1
ENSG00000227354	INCONSISTENT	2
ENSG00000271776	NULL	-1
ENSG00000229865	NULL	-1
ENSG00000174015	NULL	-1
ENSG00000224188	NULL	-1
ENSG00000237001	NULL	-1
ENSG00000281167	NULL	-1
ENSG00000229246	NULL	-1
ENSG00000088451	SIMPLE_AND	1
ENSG00000226670	NULL	-1
ENSG00000225801	NULL	-1
ENSG00000225263	NULL	-1
ENSG00000134882	SIMPLE_AND	1
ENSG00000133119	SIMPLE_AND	1
ENSG00000235550	NULL	-1
ENSG00000080166	NULL	-1
ENSG00000152192	INCONSISTENT	1
ENSG00000232041	NULL	-1
ENSG00000182957	NULL	-1
ENSG00000266505	NULL	-1
ENSG00000231665	NULL	-1
ENSG00000235625	NULL	-1
ENSG00000188811	INCONSISTENT	2
ENSG00000277448	NULL	-1
ENSG00000260962	NULL	-1
ENSG00000102837	NULL	-1
ENSG00000214051	NULL	-1
ENSG00000228473	NULL	-1
ENSG00000230584	NULL	-1
ENSG00000244615	NULL	-1
ENSG00000204919	NULL	-1
ENSG00000223880	NULL	-1
ENSG00000065150	NULL	-1
ENSG00000225501	NULL	-1
ENSG00000139734	SIMPLE_AND	1
ENSG00000224640	NULL	-1
ENSG00000234354	NULL	-1
ENSG00000235768	NULL	-1
ENSG00000231674	NULL	-1
ENSG00000118946	NULL	-1
ENSG00000225530	NULL	-1
ENSG00000226617	NULL	-1
ENSG00000234660	NULL	-1
ENSG00000230283	NULL	-1
ENSG00000283097	NULL	-1
ENSG00000271216	NULL	-1
ENSG00000152484	INCONSISTENT	2
ENSG00000237148	NULL	-1
ENSG00000231879	NULL	-1
ENSG00000285680	NULL	-1
ENSG00000227862	NULL	-1
ENSG00000285834	NULL	-1
ENSG00000229249	NULL	-1
ENSG00000284196	NULL	-1
ENSG00000120688	INCONSISTENT	2
ENSG00000280580	NULL	-1
ENSG00000283371	NULL	-1
ENSG00000261666	NULL	-1
ENSG00000180440	REPRESSED	1
ENSG00000278580	NULL	-1
ENSG00000224686	NULL	-1
ENSG00000177596	NULL	-1
ENSG00000232447	NULL	-1
ENSG00000125285	INCONSISTENT	1
ENSG00000139514	SIMPLE_AND	1
ENSG00000282864	NULL	-1
ENSG00000088386	REPRESSED	1
ENSG00000276527	NULL	-1
ENSG00000276672	NULL	-1
ENSG00000234650	NULL	-1
ENSG00000215417	SIMPLE_AND	1
ENSG00000272046	NULL	-1
ENSG00000274331	NULL	-1
ENSG00000215037	NULL	-1
ENSG00000236463	NULL	-1
ENSG00000260704	INCONSISTENT	1
ENSG00000230474	NULL	-1
ENSG00000283554	REPRESSED	1
ENSG00000150907	INCONSISTENT	1
ENSG00000231222	NULL	-1
ENSG00000224418	INCONSISTENT	2
ENSG00000226240	NULL	-1
ENSG00000136152	SIMPLE_AND	1
ENSG00000234551	NULL	-1
ENSG00000271386	NULL	-1
ENSG00000235306	NULL	-1
ENSG00000227714	NULL	-1
ENSG00000136141	INCONSISTENT	2
ENSG00000229546	NULL	-1
ENSG00000232849	NULL	-1
ENSG00000152749	COMPLEX	4
ENSG00000214182	NULL	-1
ENSG00000224419	NULL	-1
ENSG00000237924	NULL	-1
ENSG00000284679	NULL	-1
ENSG00000230390	NULL	-1
ENSG00000224347	NULL	-1
ENSG00000285699	NULL	-1
ENSG00000237082	NULL	-1
ENSG00000229011	NULL	-1
ENSG00000214823	NULL	-1
ENSG00000285228	NULL	-1
ENSG00000272515	NULL	-1
ENSG00000232217	NULL	-1
ENSG00000102543	INCONSISTENT	2
ENSG00000238025	NULL	-1
ENSG00000233528	INCONSISTENT	1
ENSG00000281721	NULL	-1
ENSG00000277914	NULL	-1
ENSG00000125257	SIMPLE_AND	1
ENSG00000083520	SIMPLE_AND	1
ENSG00000229287	NULL	-1
ENSG00000226317	NULL	-1
ENSG00000271395	NULL	-1
ENSG00000227983	NULL	-1
ENSG00000277863	NULL	-1
ENSG00000133103	INCONSISTENT	2
